part_id,part_name,material,weight_kg,designer,created_date
P2755,Flywheel,Steel,39.49,Kavitha,2024-08-30
P20785,Drive Shaft,Copper Alloy,22.9,Rahul,2024-08-08
P18075,Rocker Arm,Cast Iron,44.61,Neha,2024-08-30
P19277,Valve Spring,Iron,27.09,Kavitha,2024-08-22
P11801,Axle Rod,Magnesium,28.97,Arun,2024-08-21
P9123,Ball Joint,Carbon Steel,39.67,Arun,2024-08-25
P14013,Tie Rod End,Magnesium,29.96,Amit,2024-08-28
P14328,Drive Shaft,Aluminum,10.37,Rahul,2024-08-05
P20317,Brake Disc,Copper Alloy,30.09,Meena,2024-08-17
P20618,Ball Joint,Aluminum,17.56,Meena,2024-08-05
P5679,Rocker Arm,Magnesium,31.51,Kavitha,2024-08-11
P19409,Knuckle,Magnesium,30.79,Neha,2024-08-10
P13883,Steering Rack,Copper Alloy,22.08,Ankit,2024-08-11
P3848,Axle Rod,Copper Alloy,12.1,Rahul,2024-08-07
P7922,Bearing Housing,Aluminum,20.18,Amit,2024-08-01
P12916,Brake Disc,Aluminum,44.54,Rahul,2024-08-16
P11288,Suspension Arm,Stainless Steel,39.54,Kavitha,2024-08-15
P1777,Camshaft,Magnesium,34.64,Deepak,2024-08-18
P8142,Drive Shaft,Cast Iron,35.33,Ravi,2024-08-30
P3119,Flywheel,Copper Alloy,24.46,Neha,2024-08-26
P15846,Piston Ring,Steel,14.7,Rahul,2024-08-15
P18970,Steering Rack,Cast Iron,4.57,Priya,2024-08-27
P7291,Axle Rod,Copper Alloy,29.12,Kavitha,2024-08-11
P11312,Ball Joint,Carbon Steel,44.21,Lakshmi,2024-08-08
P6706,Crankshaft,Carbon Steel,15.9,Meena,2024-08-01
P17916,Brake Disc,Carbon Steel,24.01,Ravi,2024-08-25
P14577,Brake Disc,Titanium,16.3,Priya,2024-08-22
P15969,Knuckle,Steel,47.93,Arun,2024-08-06
P18092,Timing Belt,Magnesium,18.54,Amit,2024-08-21
P10554,Tie Rod End,Stainless Steel,5.06,Kavitha,2024-08-20
P12547,Brake Disc,Magnesium,47.61,Priya,2024-08-02
P12191,Tie Rod End,Brass,2.41,Ravi,2024-08-21
P8360,Differential Gear,Carbon Steel,42.99,Priya,2024-08-15
P17390,Drive Shaft,Titanium,9.38,Amit,2024-08-28
P19922,Suspension Arm,Aluminum,26.87,Deepak,2024-08-27
P3299,Piston Ring,Titanium,47.59,Suresh,2024-08-09
P11138,Camshaft,Iron,0.15,Ravi,2024-08-20
P20495,Timing Belt,Cast Iron,3.46,Meena,2024-08-28
P14477,Flywheel,Carbon Steel,24.09,Ravi,2024-08-08
P6336,Crankshaft,Magnesium,9.68,Kavitha,2024-08-12
P6442,Gear Shaft,Carbon Steel,1.17,Ravi,2024-08-26
P10521,Steering Rack,Steel,5.98,Lakshmi,2024-08-19
P3595,Clutch Plate,Titanium,12.89,Amit,2024-08-28
P9624,Ball Joint,Steel,39.51,Amit,2024-08-12
P17867,Piston Ring,Stainless Steel,44.04,Amit,2024-08-15
P4816,Drive Shaft,Iron,8.71,Ravi,2024-08-22
P12946,Tie Rod End,Magnesium,21.58,Ankit,2024-08-14
P14122,Tie Rod End,Stainless Steel,46.01,Deepak,2024-08-04
P16637,Torque Rod,Iron,13.2,Kavitha,2024-08-21
P1761,Bearing Housing,Stainless Steel,0.59,Ravi,2024-08-23
P10821,Piston Ring,Brass,11.37,Amit,2024-08-19
P13848,Rocker Arm,Brass,45.97,Deepak,2024-08-21
P14108,Timing Belt,Iron,45.55,Ravi,2024-08-22
P13997,Timing Belt,Aluminum,46.64,Neha,2024-08-12
P15618,Bearing Housing,Brass,49.05,Ankit,2024-08-09
P13386,Camshaft,Stainless Steel,5.41,Deepak,2024-08-24
P7319,Flywheel,Magnesium,30.15,Suresh,2024-08-19
P17928,Tie Rod End,Steel,29.68,Suresh,2024-08-25
P5569,Clutch Plate,Steel,41.64,Neha,2024-08-13
P1176,Torque Rod,Titanium,47.73,Deepak,2024-08-11
P16958,Drive Shaft,Titanium,45.38,Deepak,2024-08-27
P9492,Timing Belt,Aluminum,16.23,Neha,2024-08-26
P14363,Gear Shaft,Steel,49.43,Priya,2024-08-19
P6076,Crankshaft,Carbon Steel,7.46,Meena,2024-08-05
P3607,Differential Gear,Cast Iron,43.41,Arun,2024-08-15
P8393,Knuckle,Magnesium,30.23,Kavitha,2024-08-14
P16267,Differential Gear,Carbon Steel,13.71,Ankit,2024-08-20
P5318,Crankshaft,Copper Alloy,49.11,Kavitha,2024-08-06
P7053,Brake Disc,Carbon Steel,9.66,Ankit,2024-08-26
P12108,Bearing Housing,Brass,44.42,Priya,2024-08-08
P5890,Tie Rod End,Brass,22.79,Ravi,2024-08-05
P12989,Tie Rod End,Titanium,16.99,Suresh,2024-08-31
P9785,Ball Joint,Titanium,21.59,Rahul,2024-08-06
P6352,Rocker Arm,Cast Iron,41.95,Suresh,2024-08-26
P12463,Rocker Arm,Steel,41.31,Amit,2024-08-22
P10013,Steering Rack,Cast Iron,32.28,Suresh,2024-08-25
P17831,Gear Shaft,Aluminum,30.21,Ravi,2024-08-24
P9556,Rocker Arm,Steel,39.53,Ravi,2024-08-20
P19774,Tie Rod End,Brass,2.63,Ravi,2024-08-31
P13495,Axle Rod,Stainless Steel,8.62,Ravi,2024-08-24
P7689,Differential Gear,Steel,31.73,Kavitha,2024-08-10
P18763,Rocker Arm,Cast Iron,22.29,Ravi,2024-08-24
P18617,Flywheel,Stainless Steel,37.85,Meena,2024-08-25
P7339,Knuckle,Brass,36.56,Ravi,2024-08-03
P2171,Axle Rod,Carbon Steel,44.97,Ravi,2024-08-30
P8104,Clutch Plate,Titanium,22.89,Neha,2024-08-01
P3553,Drive Shaft,Copper Alloy,34.1,Amit,2024-08-13
P5887,Drive Shaft,Steel,19.42,Amit,2024-08-04
P2918,Rocker Arm,Steel,40.25,Ankit,2024-08-15
P16439,Knuckle,Steel,43.81,Meena,2024-08-26
P20302,Ball Joint,Cast Iron,44.42,Amit,2024-08-18
P6671,Steering Rack,Steel,21.48,Neha,2024-08-24
P18337,Flywheel,Carbon Steel,48.16,Suresh,2024-08-08
P16401,Crankshaft,Carbon Steel,0.17,Kavitha,2024-08-11
P15866,Brake Disc,Aluminum,36.5,Neha,2024-08-22
P14810,Drive Shaft,Aluminum,28.95,Ankit,2024-08-15
P11056,Bearing Housing,Cast Iron,35.32,Arun,2024-08-05
P2682,Brake Disc,Magnesium,35.18,Neha,2024-08-02
P16199,Piston Ring,Cast Iron,25.27,Suresh,2024-08-24
P18816,Crankshaft,Carbon Steel,9.64,Ankit,2024-08-27
P12729,Camshaft,Copper Alloy,15.48,Arun,2024-08-02
P15922,Knuckle,Cast Iron,29.17,Suresh,2024-08-03
P2991,Steering Rack,Brass,30.52,Priya,2024-08-14
P7634,Ball Joint,Copper Alloy,3.75,Neha,2024-08-18
P14865,Knuckle,Brass,3.24,Neha,2024-08-02
P20068,Axle Rod,Steel,40.66,Deepak,2024-08-01
P13647,Clutch Plate,Iron,42.06,Meena,2024-08-26
P6129,Differential Gear,Carbon Steel,35.11,Neha,2024-08-22
P9925,Steering Rack,Brass,48.38,Ravi,2024-08-27
P11859,Axle Rod,Iron,41.79,Deepak,2024-08-22
P5316,Steering Rack,Cast Iron,41.76,Rahul,2024-08-28
P5761,Ball Joint,Brass,23.61,Neha,2024-08-05
P11850,Camshaft,Stainless Steel,11.57,Rahul,2024-08-01
P19670,Bearing Housing,Cast Iron,0.4,Ravi,2024-08-10
P12337,Brake Disc,Titanium,0.7,Priya,2024-08-29
P13756,Piston Ring,Magnesium,26.95,Ankit,2024-08-12
P11191,Differential Gear,Aluminum,5.1,Priya,2024-08-02
