part_id,part_name,material,weight_kg,designer,created_date
P1000,Part_P1000,Alloy,4.62,Neha,2026-01-01
P1001,Part_P1001,Iron,3.44,Ravi,2026-01-01
P1002,Part_P1002,Steel,1.26,Rahul,2026-01-01
P1003,Part_P1003,Alloy,3.92,Ravi,2026-01-01
P1004,Part_P1004,Carbon Steel,1.28,Rahul,2026-01-01
P1005,Part_P1005,Carbon Steel,2.21,Ankit,2026-01-01
P1006,Part_P1006,Iron,2.08,Rahul,2026-01-01
P1007,Part_P1007,Alloy,3.15,Rahul,2026-01-01
P1008,Part_P1008,Alloy,2.21,Ravi,2026-01-01
P1009,Part_P1009,Carbon Steel,4.96,Amit,2026-01-01
P1010,Part_P1010,Aluminum,1.63,Neha,2026-01-01
P1011,Part_P1011,Steel,1.87,Ankit,2026-01-01
P1012,Part_P1012,Iron,2.58,Neha,2026-01-01
P1013,Part_P1013,Steel,1.38,Ankit,2026-01-01
P1014,Part_P1014,Alloy,1.02,Rahul,2026-01-01
P1015,Part_P1015,Alloy,4.81,Rahul,2026-01-01
P1016,Part_P1016,Carbon Steel,2.49,Rahul,2026-01-01
P1017,Part_P1017,Iron,1.11,Ankit,2026-01-01
P1018,Part_P1018,Iron,1.14,Ankit,2026-01-01
P1019,Part_P1019,Carbon Steel,2.15,Ankit,2026-01-01
P1020,Part_P1020,Aluminum,3.15,Amit,2026-01-01
P1021,Part_P1021,Aluminum,3.2,Amit,2026-01-01
P1022,Part_P1022,Steel,4.4,Rahul,2026-01-01
P1023,Part_P1023,Iron,2.83,Neha,2026-01-01
P1024,Part_P1024,Iron,2.38,Ankit,2026-01-01
P1025,Part_P1025,Iron,3.42,Rahul,2026-01-01
P1026,Part_P1026,Alloy,4.59,Ravi,2026-01-01
P1027,Part_P1027,Iron,3.58,Neha,2026-01-01
P1028,Part_P1028,Steel,3.31,Ankit,2026-01-01
P1029,Part_P1029,Steel,4.17,Rahul,2026-01-01
P1030,Part_P1030,Aluminum,3.78,Amit,2026-01-01
P1031,Part_P1031,Carbon Steel,3.48,Amit,2026-01-01
P1032,Part_P1032,Steel,4.23,Amit,2026-01-01
P1033,Part_P1033,Iron,2.11,Amit,2026-01-01
P1034,Part_P1034,Alloy,4.71,Ravi,2026-01-01
P1035,Part_P1035,Alloy,2.18,Ankit,2026-01-01
P1036,Part_P1036,Steel,1.72,Amit,2026-01-01
P1037,Part_P1037,Alloy,1.76,Ravi,2026-01-01
P1038,Part_P1038,Iron,3.28,Rahul,2026-01-01
P1039,Part_P1039,Steel,4.28,Rahul,2026-01-01
P1040,Part_P1040,Iron,1.83,Amit,2026-01-01
P1041,Part_P1041,Alloy,2.87,Amit,2026-01-01
P1042,Part_P1042,Steel,4.6,Neha,2026-01-01
P1043,Part_P1043,Steel,3.25,Ravi,2026-01-01
P1044,Part_P1044,Carbon Steel,3.13,Ankit,2026-01-01
P1045,Part_P1045,Aluminum,2.35,Amit,2026-01-01
P1046,Part_P1046,Aluminum,2.09,Ravi,2026-01-01
P1047,Part_P1047,Aluminum,2.07,Rahul,2026-01-01
P1048,Part_P1048,Steel,3.29,Ankit,2026-01-01
P1049,Part_P1049,Aluminum,2.99,Ankit,2026-01-01
P1050,Part_P1050,Aluminum,2.53,Neha,2026-01-01
P1051,Part_P1051,Carbon Steel,1.56,Ankit,2026-01-01
P1052,Part_P1052,Aluminum,2.35,Ankit,2026-01-01
P1053,Part_P1053,Steel,1.03,Neha,2026-01-01
P1054,Part_P1054,Steel,3.85,Ankit,2026-01-01
P1055,Part_P1055,Carbon Steel,1.36,Ravi,2026-01-01
P1056,Part_P1056,Aluminum,1.55,Ankit,2026-01-01
